Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
411,3.044522437723423,4.23410650459726,9.166597449028265,5,3,1958,1958,0.0,3,2,3,2,1,1,0.0,1,0.0,1276.0,1276.0,3,1,7.152268856032539,0,0.0,7.152268856032539,0.0,0.0,1,0,3,0.6931471805599453,3,5,4,0,0,1958.0,1,1.0,350.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,6,2009,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.002116507732017
412,5.25227342804663,4.61512051684126,10.453081864230466,5,5,1955,1955,0.0,3,3,3,3,2,3,1056.0,1,0.0,0.0,1056.0,3,0,6.963189985870238,0,0.0,6.963189985870238,1.0,0.0,1,0,3,0.6931471805599453,3,5,7,0,0,1955.0,3,2.0,572.0,3,3,2,5.579729825986222,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,1,2006,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.884495917930655
413,3.044522437723423,4.297285406218791,8.390268497842571,7,5,2009,2009,6.07073772800249,5,3,5,3,3,6,578.0,1,0.0,892.0,1470.0,5,1,7.2991214627108,0,0.0,7.2991214627108,1.0,0.0,2,1,2,0.6931471805599453,4,7,7,1,4,2009.0,3,2.0,484.0,3,3,2,0.0,4.976733742420574,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,6,2010,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.310437165348775
414,3.4339872044851463,4.04305126783455,9.10063710688422,5,6,1927,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,1008.0,1008.0,4,1,6.9363427358340495,0,0.0,6.9363427358340495,0.0,0.0,1,0,2,0.6931471805599453,3,5,7,1,4,1927.0,1,2.0,360.0,3,3,2,0.0,0.0,4.875197323201151,0.0,0.0,0.0,0.8697416861919438,0.0,3,2010,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.652696102959753
415,4.110873864173311,4.0943445622221,9.326254996572539,7,5,1993,1993,0.0,4,3,4,3,1,4,50.0,6,6.2766434893416445,499.0,1080.0,5,1,6.985641817639208,1017,0.0,7.6487397889562425,0.0,0.6931471805599453,2,1,3,0.6931471805599453,4,9,7,1,3,1993.0,1,3.0,678.0,3,3,2,5.2832037287379885,5.236441962829949,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,12,2008,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.337105293891872
416,3.044522437723423,4.30406509320417,9.093806555720231,7,5,2007,2007,0.0,4,3,4,3,3,6,24.0,1,0.0,1316.0,1340.0,5,1,7.201170883281678,0,0.0,7.201170883281678,0.0,0.0,2,0,3,0.6931471805599453,4,6,7,0,0,2007.0,3,2.0,396.0,3,3,2,4.61512051684126,3.4339872044851463,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,8,2007,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.106997888588934
417,4.110873864173311,4.31748811353631,8.967631665167133,6,7,1978,1978,5.318119993844216,3,3,3,3,1,5,209.0,1,0.0,463.0,672.0,3,1,6.511745329644728,728,0.0,7.244941546337007,0.0,0.0,1,1,3,0.6931471805599453,3,6,7,1,3,1978.0,3,2.0,440.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,3,2006,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.915058360753719
418,4.2626798770413155,4.465908118654584,10.017753298664472,6,6,1918,1950,0.0,3,3,4,3,1,4,1128.0,1,0.0,242.0,1370.0,3,0,7.223295679562314,1254,0.0,7.872836175025724,1.0,0.0,2,1,4,0.6931471805599453,3,10,7,1,4,1918.0,1,3.0,864.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,11,2007,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.384223015005313
419,3.9318256327243257,4.110873864173311,9.007121989469242,5,6,1940,1950,0.0,3,3,3,3,1,5,312.0,1,0.0,444.0,756.0,2,0,6.6293632534374485,378,0.0,7.034387929915503,1.0,0.0,1,1,3,0.6931471805599453,3,7,7,0,0,1940.0,1,1.0,240.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,4,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11.744045122410057
420,3.044522437723423,4.189654742026425,9.042040056544483,5,6,1968,1968,0.0,3,3,3,3,1,4,775.0,1,0.0,281.0,1056.0,5,1,6.963189985870238,0,0.0,6.963189985870238,1.0,0.0,1,0,3,0.6931471805599453,3,6,7,1,2,1968.0,1,1.0,304.0,3,3,2,0.0,4.454347296253507,5.220355825078324,0.0,0.0,0.0,0.8697416861919438,0.0,7,2010,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.863589378812122
421,4.51085950651685,4.3694478524670215,8.862341963516347,7,5,1997,1998,5.303304908059076,3,4,4,4,4,6,1309.0,1,0.0,35.0,1344.0,5,1,7.20414929203594,0,0.0,7.20414929203594,2.0,0.0,2,0,2,1.0986122886681098,3,8,7,0,0,1997.0,3,4.0,784.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,11,2008,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.237091546357338
422,3.044522437723423,4.394449154672439,9.719324300862802,6,7,1977,2000,4.844187086458591,4,3,4,3,1,5,1246.0,1,0.0,356.0,1602.0,4,1,7.3796321526095525,0,0.0,7.3796321526095525,0.0,0.6931471805599453,2,0,3,0.6931471805599453,4,8,7,1,3,1977.0,3,2.0,529.0,3,3,2,5.484796933490655,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,6,2009,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.278397958261774
423,3.044522437723423,4.61512051684126,9.987415012471414,5,5,1954,1954,0.0,3,3,3,3,1,1,0.0,1,0.0,988.0,988.0,5,1,6.8966943316227125,0,0.0,6.8966943316227125,0.0,0.0,1,0,2,0.6931471805599453,3,4,7,0,0,1954.0,2,2.0,520.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,2,2008,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.635151947212842
424,4.110873864173311,4.394449154672439,9.127067452782361,8,5,1998,1998,6.161207321695077,4,3,4,3,1,6,986.0,1,0.0,484.0,1470.0,4,1,7.293697720601438,1160,0.0,7.875119281040293,1.0,0.0,2,1,4,0.6931471805599453,4,8,7,1,3,1998.0,3,3.0,696.0,3,3,2,0.0,4.204692619390966,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,6,2008,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.660331092405906
425,3.044522437723423,4.290459441148391,9.105090961257085,6,5,1956,1956,4.31748811353631,3,3,4,3,1,2,616.0,1,0.0,580.0,1196.0,4,1,7.087573705557973,0,0.0,7.087573705557973,1.0,0.0,1,0,2,0.6931471805599453,3,6,7,1,4,1956.0,2,1.0,297.0,3,3,2,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,5,2008,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.842236406331555
426,4.110873864173311,4.110873864173311,8.12533508671429,7,8,1946,1992,0.0,3,4,3,3,1,1,0.0,1,0.0,651.0,651.0,4,1,6.56244409369372,682,0.0,7.237059026124737,0.0,0.0,1,1,3,0.6931471805599453,3,6,7,2,4,1947.0,1,1.0,240.0,3,3,1,0.0,0.0,4.844187086458591,0.0,0.0,0.0,0.8697416861919438,0.0,9,2009,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.813037464800539
427,4.394449154672439,4.219507705176107,9.45727857185611,7,5,1989,1989,4.983606621708336,4,3,4,3,4,6,1518.0,1,0.0,0.0,1518.0,4,1,7.405495663199472,0,0.0,7.405495663199472,1.0,0.6931471805599453,2,0,2,0.6931471805599453,4,5,7,1,3,1989.0,3,2.0,569.0,3,3,2,4.394449154672439,0.0,0.0,0.0,5.983936280687191,0.0,0.8697416861919438,0.0,8,2009,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.524530013005734
428,3.044522437723423,4.356708826689592,9.058819564334941,4,6,1957,1957,0.0,3,3,3,3,1,3,288.0,1,0.0,619.0,907.0,5,1,6.811244378601294,0,0.0,6.811244378601294,0.0,0.0,1,0,3,0.6931471805599453,3,5,7,0,0,1964.0,1,1.0,352.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,7,2008,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.599185726610004
429,3.044522437723423,4.174387269895637,8.81922185757494,7,5,2007,2007,4.6913478822291435,4,3,4,3,1,6,664.0,1,0.0,544.0,1208.0,5,1,7.097548850614793,0,0.0,7.097548850614793,1.0,0.0,2,0,2,0.6931471805599453,4,6,7,0,0,2007.0,2,2.0,628.0,3,3,2,4.663439094112067,4.007333185232471,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,9,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.182809136284991
430,3.044522437723423,4.875197323201151,9.346443454968522,6,5,1988,1988,0.0,3,3,4,3,2,6,1005.0,1,0.0,387.0,1392.0,3,1,7.253470382684528,0,0.0,7.253470382684528,1.0,0.0,2,0,3,0.6931471805599453,4,6,7,1,3,1988.0,1,2.0,576.0,3,3,2,0.0,0.0,5.135798437050262,0.0,0.0,0.0,0.8697416861919438,0.0,3,2009,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.07254696717504
431,5.081404364984463,3.091042453358316,7.427144133408616,6,5,1971,1971,5.4510384535657,3,3,3,3,1,5,387.0,1,0.0,96.0,483.0,3,1,6.182084906716632,504,0.0,6.895682697747868,0.0,0.0,1,1,2,0.6931471805599453,3,4,7,0,0,1971.0,1,1.0,264.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,7,2008,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.355113089309977
432,3.9318256327243257,4.110873864173311,8.628197749459149,6,7,1920,1998,0.0,3,3,3,3,1,1,0.0,1,0.0,901.0,901.0,4,1,6.9930151229329605,110,0.0,7.089243155027514,0.0,0.0,1,0,4,0.6931471805599453,3,7,7,0,0,1920.0,0,0.0,0.0,0,0,0,0.0,4.59511985013459,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,9,2008,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.288543647320601
433,5.081404364984463,3.2188758248682006,7.560601162768557,5,5,1971,1971,5.932245187448011,3,3,3,3,1,5,471.0,1,0.0,294.0,765.0,5,1,6.641182169740591,600,0.0,7.2196420401307355,1.0,0.0,1,1,2,0.6931471805599453,3,6,6,0,0,1971.0,1,2.0,440.0,3,3,2,5.484796933490655,3.6109179126442243,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,8,2007,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.715874472198905
